utility_id_irp,emissions_co2_1point5c,emissions_co2_historical,emissions_co2_target_all_years,emissions_co2_irp,emissions_co2_target_above_1point5c,emissions_co2_irp_above_1point5c,emissions_co2_irp_above_target,emissions_co2_irp_social_cost,emissions_co2_target_social_cost,emissions_co2_1point5c_social_cost,emissions_co2_target_above_1point5c_social_cost,emissions_co2_irp_above_1point5c_social_cost,emissions_co2_1point5c_remaining,emissions_co2_irp_above_1point5c_pct,emissions_co2_irp_above_target_pct
13032,1.9125261955208692,1.4174243104468531,0.7492195638226838,0.6019121233938242,0.25411767874866764,0.10681023831980788,-0.14730744042885974,24671483.79803971,30275348.029394086,118763904.10121056,5402013.683481213,-201850.54787316115,0.4951018850740161,5.584772567819313,-6.798876464113099
1307,20.24228412964802,17.285916784652727,10.730977662201784,10.329391513026636,7.77461031720649,7.373024168031342,-0.40158614917514857,417989920.7910357,433630005.2833408,1217187585.0074794,333311899.40954286,317671814.9172378,2.956367344995293,36.42387450353186,-1.4333713893126905
13206,0.5503365143720897,0.46486144276619906,0.04293439610157133,0.0617648709578902,-0.04254067550431938,-0.023710200648000505,0.01883047485631887,2531650.30890826,1810649.9320727116,36599807.69725969,-3047820.036445739,-2326819.659610191,0.08547507160589068,-4.3083095576627,3.708276715757474
13214,25.935949369847947,20.98250486463622,7.881832476390188,10.828410943768858,2.9283879711784597,5.874966438557131,2.946578467378671,443840478.99117357,332827747.386011,1625764557.258511,92596889.67333044,203609621.27849302,4.953444505211728,22.6518272178119,10.208370393421585
13407,232.11841412328954,165.00416752146927,76.71317803486536,84.6930115489265,9.598931433045095,17.578764947106226,7.979833514061129,3496182565.3346057,3168432614.7887483,14022118307.131575,-36106551.18047558,291643399.36538213,67.11424660182027,7.573188457926166,3.301307771560543
13433,0.12852583940600557,0.07597100966274246,0.0,2.2728943374976545e-05,-0.05255482974326309,-0.05253210079988811,2.2728943374976545e-05,933.5464762051824,0.0,9050521.246384071,-3783646.3500222554,-3782712.80354605,0.0525548297432631,-40.87279339521938,0.029917916684110125
13478,45.498384609471024,34.85915931528329,15.444976972057795,19.987245350353415,4.805751677870057,9.348020056165677,4.54226837829562,821680145.4298959,639271498.0485542,2709518016.165618,174822628.19343635,357231275.574778,10.639225294187732,20.54582846490725,9.029612102571116
13511,49.34122050328341,32.41570029287635,23.6645089725338,19.05794262721369,6.738988762126737,2.1324224168066293,-4.606566345320108,781156719.0828776,956269406.1641684,3011017217.998685,93269384.67612666,-81843302.40516399,16.925520210407058,4.321786925932907,-8.214245998117919
13573,36.17139252414579,40.40891968864442,30.787985775115665,34.76353689096064,35.0255129396143,39.001064055459274,3.9755511158449712,1424905735.9602787,1275883562.2346663,2203153792.932674,1615516697.2032893,1764538870.9289017,-4.23752716449863,107.82295436766658,5.5838818976037725
13697,0.5248473026894132,0.3506514893051453,0.3602565462828503,0.2895936785267056,0.18606073289858244,0.11539786514243766,-0.07066286775614476,11870314.833104668,14557671.536140133,31159617.834269516,6178939.199449315,3491582.49641385,0.17419581338426787,21.986940687532925,-9.939804337378062
13756,312.3603751678347,247.83517574303974,96.19708099618283,65.85112287265987,31.671881571387885,1.3259234478649193,-30.345958123522966,2726582867.9288244,4005007621.0199246,18929901735.82187,1268140185.6546474,-10284567.436452396,64.52519942479498,0.42448516305965056,-8.820672343676566
13780,64.11821398838373,48.007642098753585,14.517064834642458,21.25854061487096,-1.5935070549876882,5.147968725240812,6.741475780228501,871356000.2621794,612753846.319077,3862119371.8957257,-101240247.1384531,157361906.80464932,16.110571889630144,8.028871057096923,10.782098966748945
13781,377.2699048045298,278.0144836006817,74.07170838175509,85.5157799851452,-25.183712822093046,-13.739641218702934,11.444071603390112,3630893412.0994973,3142866266.2423463,22914720773.483303,-1392311527.7002487,-904284381.8430978,99.25542120384813,-3.641859857817624,3.25036081050318
13809,27.739268471751366,19.820208194977123,10.14320384468587,10.463725544955967,2.224143567911629,2.544665268181726,0.3205217002700968,425785374.4191151,414016399.10341114,1636179685.474684,69689794.65348686,81458769.9691908,7.919060276774243,9.173512527098968,1.0697102848160873
13815,2.4351087011128567,2.0405501829949144,1.4312460606245185,1.1494684895065865,1.0366875425065758,0.754909971388644,-0.28177757111793184,47114818.43490624,57835479.335349716,146214375.16783902,43651027.50162778,32930366.601184305,0.3945585181179423,31.00107896800034,-8.116189757270197
13902,74.87169593687115,49.872367059429095,30.76542950265769,35.94006904119841,5.766100625215627,10.940740163756349,5.174639538540722,1436659174.1751432,1256814387.3348784,4497682024.860418,64847197.63029976,244691984.4705646,24.999328877442053,14.61265171952449,6.417139057807125
13998,138.26208380448176,117.70528969831551,15.359734452361662,16.644364841967835,-5.197059653804577,-3.912429264198405,1.2846303896061724,682227789.6844976,634392745.027963,9332601220.783272,-250879237.39920574,-203044192.7426712,20.55679410616625,-2.8297195851112895,0.9654155160649214
14006,303.462861632933,264.0242494181704,69.62846955469578,55.93767602887151,30.189857339933173,16.4990638141089,-13.690793525824274,2292802245.060176,2813629342.2009287,19627842098.25797,1238201904.857484,717374807.7167312,39.4386122147626,5.436930148660522,-4.103306446286643
14015,3.2983520875573857,3.4335562390961134,1.2666846798695748,1.3927298087146207,1.4018888314083027,1.5279339602533486,0.12604512884504593,56740133.87673098,51897520.966493145,211454800.9474515,67287656.26564525,72130269.17588308,-0.13520415153872767,46.32416187517656,2.681673791155003
14063,461.75560066971144,354.02460554238286,269.4534281957894,237.33950766909862,161.72243306846084,129.60851254177007,-32.11392052669077,9663006732.517845,10913247854.323067,27586920515.13179,6110522130.484314,4860281008.679091,107.73099512732858,28.06863898430061,-5.150770161724241
14154,13.57690730884925,9.0919180634431,3.1749503173890776,4.214216996137258,-1.3100389280170728,-0.2707722492688919,1.039266678748181,172734494.4568056,133598649.10476525,845523208.3956022,-97227338.82338488,-58091493.47134454,4.484989245406151,-1.9943588264199614,8.472143390501413
14232,70.99566309123902,62.0825590723397,34.38587246764601,33.6257796076917,25.472768448746685,24.712675588792372,-0.7600928599543124,1399984819.2504277,1406665098.741588,4242512410.938069,1130984947.918099,1124304668.4269385,8.913104018899325,34.808711564582815,-0.7879187500205779
14328,201.86794348128404,201.28580322579683,54.040196578312646,74.01461062006663,53.45805632282542,73.43247036457942,19.974414041753995,3006492421.705044,2254733684.108293,12891250319.109251,2680491611.46756,3432250349.064311,0.5821402554872179,36.37648905428495,7.823102252445388
14354,850.0327006764427,697.5529829324527,371.0438642344274,356.642247416886,218.56414649043742,204.16252967289603,-14.401616817541381,14949776588.547205,15324974288.29369,51074231150.29784,9187585657.213331,8812387957.466846,152.47971774399002,24.01819712470199,-1.3477128306829373
14711,44.6475847523342,92.80022533154597,18.33771548802624,19.871413005059043,66.49035606723801,68.02405358427082,1.5336975170328042,814499700.1127025,757390285.7547162,2951780532.293586,4207097661.6691275,4264207076.027114,-48.15264057921178,152.35774557931597,1.379994541668446
14715,213.62404579337985,180.4349519363767,55.145185967872344,50.61931561478214,21.956092110869186,17.430221757778984,-4.525870353090201,2074810552.1058688,2248502021.5430803,14172887292.714458,771974669.61564,598283200.1784286,33.189093857003144,8.159297654458683,-1.9211595652133158
14716,35.54260139723228,23.953463523067818,6.461746760421715,7.002182943359802,-5.127391113742749,-4.586954930804661,0.5404361829380873,287009077.11237484,266885165.0875505,2237609941.687021,-324578435.5585491,-304454523.5337247,11.589137874164464,-12.905512681921616,1.7768615699213346
14940,30.580964547668806,121.46627898678726,71.73067956276998,57.62738686082565,162.61599400188842,148.5127012999441,-14.103292701944321,2362060981.9981813,2898577924.2969303,2006799526.1593637,8930711417.453382,8394194475.1546335,-90.88531443911845,485.6377275754216,-7.299955862569475
15086,0.32083777565925164,12.52867677641528,0.12546116491398476,0.10079367894711258,12.333300165670014,12.308632679703141,-0.024667485966872182,4131383.1711302246,5069782.76510015,19564067.229587726,701885700.6297125,700947301.0357425,-12.207839000756028,3836.403819472812,-0.19493612351345183
15248,142.01695693882178,115.35283502351035,34.04292903681012,64.64899303800692,7.3788071214986815,37.98487112269548,30.606064001196795,2656128572.0342193,1464589181.4141777,8562746479.094501,374360073.6595326,1565899464.279574,26.664121915311426,26.74671528066796,20.486567469770563
15263 and 12796,336.2174537815316,312.97217131586774,164.15126845548548,197.88901032516708,140.9059859898216,174.6437278595032,33.7377418696816,8035272945.537998,6749771239.757182,20570703582.255642,6446583053.883709,7732084759.664525,23.245282465663877,51.94368284431293,7.07107198209532
15270,139.87773697600036,110.49253693289745,18.393814038149266,41.37650504462091,-10.99138600495366,11.991305001517985,22.982691006471644,1695961477.021061,819978519.4772007,8722060364.243338,-425357110.01230395,450625847.5315563,29.385200043102913,8.572704463738502,17.83174931504929
15466,465.4075981467025,350.4031025285597,116.02841762256159,163.96743626432172,1.0239220044187762,48.96294064617889,47.93901864176012,6862247734.378432,4886184535.14697,27868659513.473,-121053331.69789852,1855009867.5335634,115.00449561814281,10.520442906637966,10.27782569802061
15470,460.83015008152694,426.456615393297,264.36871903282935,232.45943862637552,229.9951843445994,198.08590393814558,-31.90928040645383,9593460418.988762,10815732443.676918,27914562161.497055,10423785802.272875,9201513777.58472,34.37353468822994,42.98457987245443,-4.619008426053324
15472,66.56425091121636,42.538245202002514,11.215498772373058,9.011345704375117,-12.810506936840795,-15.014660004838738,-2.204153067997942,369361658.5580003,453213707.6079616,4244609275.72235,-803676038.4213855,-887528087.4713469,24.026005709213848,-22.55664234074435,-4.1004642747278455
15473,132.83144864933058,102.21258536979808,54.615004898788754,43.67310438529495,23.996141619256257,13.054241105762445,-10.941900513493811,1788668026.6042535,2252314499.193251,7950758076.883656,919080614.0834488,455434141.4944512,30.618863279532505,9.827673520466595,-6.977025212690216
15474,252.02148045995725,198.84899231954788,131.78128369000478,100.11572516909547,78.60879554959541,46.94323702868611,-31.665558520909308,4157097723.6002746,5377652631.524085,15090458577.33613,3225022778.2483306,2004467870.32452,53.17248814040937,18.62668092537642,-9.577331786758215
15477,367.3433077072098,236.44201112284455,124.22582538477367,100.48899482830538,-6.675471199591606,-30.412301756059897,-23.736830556468288,4118886331.0394764,5019863708.007582,22549068222.52227,-1488091121.3314228,-2389068498.299528,130.90129658436527,-8.278986201185937,-6.581354962592265
15500,204.7148394858607,162.7643450802735,81.69341855212718,93.42158466852399,39.742924146539984,51.471090262936784,11.728166116396798,3862829380.55892,3396238458.519579,12381394013.528946,1530944688.2338185,1997535610.2731593,41.95049440558719,25.142823252191153,4.797624727530779
16183,37.566104144868554,25.32270930904822,9.5739016244668,7.707289828441317,-2.669493211353531,-4.536105007379013,-1.8666117960254818,315910360.89627504,386873511.6859717,2172988108.631268,-51747780.45894224,-122710931.24863893,12.243394835820332,-12.07499449473425,-5.3489772963390285
16213,7.899817457682523,7.324423966183885,3.1778599265560965,4.21807689465191,2.6024664350574596,3.642683403153273,1.0402169680958135,172892705.9626625,133721082.47073244,493937261.0381554,124277571.94078965,163449195.43271968,0.5753934914986374,46.11098196466282,9.904673866366293
16609,48.39467378478385,60.61679495197671,23.101539783364974,27.00235051758557,35.32366095055784,39.224471684778436,3.900810734220594,1111575818.3865561,960399739.0955215,3010794007.1891766,1852595005.1792824,2003771084.4703171,-12.22212116719286,81.05121621278768,4.6594461614080185
17008,4.835776363413972,3.6605091015549958,0.0,0.0,-1.1752672618589766,-1.1752672618589766,0.0,0.0,0.0,315621636.4596701,-78198924.60198921,-78198924.60198921,1.1752672618589761,-24.303590024358755,0.0
17166,107.80972981378285,82.09804178688206,49.77469983569464,49.20611178869844,24.063011808793853,23.494423761797655,-0.568588046996197,2022015609.6223063,2055810831.8633134,6436069333.557021,928694931.1706101,894899708.929603,25.711688026900788,21.792489233002446,-0.4311641966339876
17539,247.80972433204516,201.40342514476154,91.2804428071989,104.52144934188465,44.874143619915294,58.11515015460105,13.24100653468575,4283008614.7210946,3770094519.500186,14829403452.23286,1929829398.255704,2442743493.476613,46.40629918728362,23.451521247298352,4.5239960190969795
17554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
17609,445.96440550837156,326.75025909337563,89.89426871534721,113.83168214720462,-29.319877699648703,-5.382464267791288,23.937413431857415,4683250351.823191,3737172198.4770083,27463030978.555126,-1946775677.5101857,-1000697524.1640033,119.21414641499592,-1.2069268760711105,5.745284489334955
17612,1.610637910488438,0.8432073475675352,0.5776088152921374,0.42418146156318043,-0.18982174762876564,-0.3432491013577225,-0.1534273537289569,17364289.69606928,23340698.444380373,97191794.33061956,-17377624.7882125,-23354033.536523595,0.7674305629209028,-21.31137601583149,-10.798536625607785
17633,87.03423338417946,87.95190428428911,31.375812083961453,28.543416725038448,32.29348298407111,29.461087625148103,-2.832395358923006,1213560074.769998,1352931864.111417,5311274226.784906,1701285219.0895982,1561913429.7481792,-0.9176709001096555,33.84999956867932,-2.3736273894508377
17698,323.20521482868855,269.43357574829207,133.4968700759289,125.0139323994102,79.72523099553246,71.24229331901374,-8.482937676518727,5194272297.200935,5558150696.502772,19437415068.969353,3530722325.524059,3166843926.222222,53.77163908039648,22.04243312001477,-2.1053106719613393
17718,274.22174195953875,222.81627753391518,68.92366008828216,114.86494706931919,17.518195662658613,63.45948264369564,45.941286981037024,4753216694.940326,2934061525.290544,16383395195.837576,986655857.2124404,2805811026.8622227,51.40546442562356,23.141667101312137,15.747342429520536
18336,13.580036403819715,10.731640474457498,6.579151613232969,5.2855949161895905,3.730755683870752,2.4371989868273727,-1.293556697043379,216648683.86851057,265858120.16505033,805587186.6282922,153196842.32248104,103987406.0259413,2.8483959293622174,17.946925283218324,-7.4725448176528815
18454,242.83669432759314,206.54292796977614,91.12063051207308,120.26543141096374,54.826864154256064,83.97166505314674,29.14480089889067,4855516874.041305,3748265512.741977,14552839692.174984,2606516652.270037,3713768013.5693645,36.29376635781699,34.579479549275504,9.791188766114226
18997,48.64847218170989,44.52972592879414,4.324495857062724,4.686180417101103,0.20574960414697505,0.5674341641853542,0.3616845600383791,192079573.98052815,178611733.5643296,3326965073.711229,30155974.773569755,43623815.18976832,4.118746252915749,1.1663966795625071,0.740334298279797
19389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
19390,16.782580312413398,13.439411118693586,4.327981215795832,3.477037292401495,0.9848120220760213,0.13386809868168392,-0.8509439233943373,142518593.48002547,174890170.91912168,1072023640.0616734,16926454.29133866,-15445123.14775754,3.3431691937198114,0.797661004384809,-4.789357421586936
19436,539.6888416888045,476.59034646728753,238.69172155017452,240.4131882200373,175.59322632865758,177.31469299852034,1.7214666698627799,9910198157.186026,9917148302.520367,33204218337.258003,7697552163.481575,7690602018.147235,63.09849522151694,32.85498592923727,0.24066962487038807
19497,12.649048363994163,11.649077297470674,8.02228161895489,6.620266081151513,7.022310552431401,5.620295014628024,-1.4020155378033778,271146332.4035039,325247433.7945326,810778616.6809083,264706070.5970863,210604969.2060576,0.9999710665234893,44.43255218018089,-7.1271920956751815
195,702.3188894735857,584.2094859082424,306.22292562815295,292.0445647747722,188.11352206280955,173.9351612094288,-14.178360853380767,11983767074.642183,12549062528.655825,42676479241.46764,7960817264.169664,7395521810.156024,118.10940356534331,24.765838398537124,-1.5923006249196088
19545,38.147484254867116,33.82800423420724,20.12022456352892,20.11857337875063,15.800744542869051,15.799093358090756,-0.001651184778294068,820906769.028364,821996308.919317,2303369566.281737,700916860.5402763,699827320.6493232,4.319480020659874,41.415819854686745,-0.003060683946612455
19578,12.704615316877874,9.404224293401848,4.177589474055256,1.9292830346822487,0.8771984505792296,-1.3711079887937772,-2.248306439373007,79509482.30070715,168812963.99367583,771192820.9242483,22844662.31387743,-66458819.379091255,3.300391023476026,-10.792203892803292,-16.553801118670126
19728,31.403863919875985,24.432689163718337,11.020807866470523,12.80171546427174,4.049633110312875,5.830540708114093,1.7809075978012174,518012047.361119,449991111.2380767,1892728149.596292,160806254.8899802,228827191.01302248,6.971174756157648,18.56631630741418,5.023221253138342
19876,573.1402246627331,539.1878020793116,271.4002455075487,397.37145877261975,237.44782292412725,363.4190361891983,125.97121326507106,16002403820.729187,11209461158.511366,33927001226.082344,11883450678.829283,16676393341.047102,33.95242258342148,63.40839825071672,15.540719313600826
20169,50.83269130522354,39.975651513617315,23.430077283169926,21.33357030030454,12.5730374915637,10.476530508698318,-2.0965069828653826,894230578.915239,974058020.4072708,3053591252.3050346,473012572.83731633,393185131.3452845,10.857039791606226,20.60982851722776,-3.306494574937544
20387,199.38643084821058,165.46184743058228,30.89855301064534,33.48279171056825,-3.0260304069829447,-0.4417917070600337,2.5842386999229108,1372409893.5617132,1276182080.0099456,13039302879.625046,-189540178.17352185,-93312364.62175435,33.9245834176283,-0.2215756133356748,1.3160691738843728
20521,36.79203118517501,34.5044043469096,26.300998739400185,38.77656114014095,24.01337190113477,36.48893430187554,12.475562400740763,1579110688.499783,1099656171.6063955,2080464941.6922843,1109799087.5333889,1589253604.4267764,2.2876268382654104,99.17618877366682,20.517193814228015
20847,309.2919732711376,229.5086667353074,83.99615094850209,72.88690278721474,4.212844412671922,-6.896403748615433,-11.109248161287354,2970251043.445053,3474663295.7475667,19673821163.11295,-557107614.1151949,-1061519866.4177088,79.78330653583018,-2.229738998939288,-3.5435653727311363
20856,172.27708403249983,132.91708106641198,60.16841970553237,59.05511884274744,20.808416739444528,19.695115876659592,-1.1133008627849357,2449434061.0519156,2492048592.661942,10356528038.44102,772211600.1604902,729597068.5504633,39.36000296608785,11.432231969368681,-0.5765843930973714
20860,162.60455644564692,127.41993669031382,51.41845986436895,87.1563236647566,16.23384010903586,51.97170390942351,35.73786380038766,3540764610.503105,2155180824.09015,9781601025.148458,597382123.8053337,1982965910.2182891,35.1846197553331,31.962021880239167,19.98332823872094
20863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
213,3.147488408480679,2.3529990103386442,1.7323238994179513,1.4246284678179881,0.9378345012759164,0.6301390696759532,-0.3076954315999631,58397147.01406655,70008823.82641259,188476328.58630717,34109416.225776,22497739.413429964,0.7944893981420349,20.020377770990013,-7.531728541338137
22053,131.1396402418521,122.26310231383434,59.21778733675497,46.86124226668212,50.3412494087372,37.98470433866434,-12.356545070072851,1923867751.1700575,2408932918.687272,8277706562.749034,2206451269.593064,1721386102.0758493,8.876537928017768,28.96508200618187,-6.808730712012315
24211,144.75596628321955,120.81096269258174,43.205194708123955,59.32115823076399,19.260191117486137,35.376154640126174,16.11596352264004,2452271477.1536283,1807596026.126492,8776121140.920237,872238453.9393854,1516913904.9665215,23.94500359063781,24.438477769483868,9.82583897711208
24590,5.39098855849304,3.8748568595950137,2.1412297489189305,1.720232902448398,0.6250980500209038,0.20410120355037126,-0.4209968464705325,70509791.26705846,86525337.81773359,335396418.72649586,11646204.30923496,-4369342.241440164,1.5161316988980267,3.7859698891185234,-6.99785215649554
26751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
30151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
3046,411.01545153413304,308.77346389675137,139.65961324099834,163.80095835472926,37.41762560361666,61.55897071734758,24.141345113730914,6686726198.481096,5717197002.222734,24872054623.0773,1302896196.0814996,2272425392.339862,102.24198763738167,14.977288685273521,5.383488940606219
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
3249,21.96417499779796,15.05876999184356,8.043502497395352,6.511691134923372,1.1380974914409492,-0.3937138710310301,-1.5318113624719794,266901000.32973906,325043629.1612748,1365372392.7246165,-17083918.934049934,-75226547.76558566,6.905405005954401,-1.7925274728984915,-6.63056572978048
3265,123.11532806086802,115.13237467603966,74.95471834646081,50.50417503867811,66.97176496163245,42.52122165384975,-24.450543307782702,2091334514.8870132,3028858687.0395393,7483533739.454839,3010531921.393269,2073007749.2407424,7.982953384828363,34.53771542795007,-12.86281089315649
3266,10.43143590711243,6.91128382457238,9.183947695996528,12.19015264154714,5.663795613456479,8.670000559007091,3.0062049455506115,499656248.3171394,386451088.35685694,513132218.5149333,250779819.13330305,363984979.0935855,3.52015208254005,83.11416219406242,18.677612320822043
343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
3461,22.48156162580852,22.058933730597612,19.632323638196908,20.01434263230036,19.209695742986,19.59171473708945,0.38201899410344975,817401464.2227176,801227531.5344508,1286342520.1273804,879599952.5843915,895773885.2726585,0.4226278952109084,87.14570216776416,0.9163048039644567
3522,11.850778992792515,9.301273398107062,9.548313870096738,10.457111602386368,6.998808275411285,7.907606007700915,0.9087977322896299,422605417.0367494,385839531.520142,697856656.4509082,294969174.795674,331735060.3122815,2.549505594685453,66.72646593536354,4.821313694346106
3542,120.85695471072833,124.6738788189833,59.60095892922834,20.68899316366537,63.4178830374833,24.50591727192033,-38.91196576556297,848011097.0622804,2321754495.865428,7918252670.077532,2872699546.1443453,1398956147.3411977,-3.816924108254966,20.276795266416695,-21.116266464296807
3755,98.01403741863777,91.45135616399808,9.186115694827844,9.954407843407251,2.6234344401881735,3.39172658876758,0.7682921485794064,408016390.2381058,379407936.37159896,6708139019.359478,209557519.89247596,238165973.75898272,6.562681254639685,3.4604498274883113,0.7634255256900385
40211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
40229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
40230,0.5035421800841201,0.46892096073274,0.3787259194894677,0.3412118948135425,0.3441047001380875,0.30659067546216234,-0.037514024675925205,13877333.04795696,15304003.757981908,30475279.12305296,14876313.18480558,13449642.474780634,0.03462121935138013,60.886791134546925,-4.4256665778196504
4110,418.30884629441977,303.5344431000741,48.95614701896321,137.65730287735008,-65.81825617538246,22.88289968300442,88.70115585838688,5642368355.153211,2223523978.721055,26827871865.32098,-3953189429.4479766,-534345053.0158211,114.77440319434567,5.470336065257073,25.164120219048176
