ticker,parent_name,utility_name,utility_id_eia,utility_id_ferc1_dbf,utility_id_irp,entity_type_eia,utility_type_rmi,public_private_unmapped,ferc_irp_data_available,has_ferc_data,has_irp_data,gross_profit,gross_profit_fraction_of_parent,net_generation_owned_2005,net_generation_owned_2021,emissions_co2_owned_2005,emissions_co2_owned_2021,net_generation_delivered_2005,net_generation_delivered_2021,emissions_co2_delivered_2005,emissions_co2_delivered_2021,emissions_co2_1point5c,emissions_co2_historical,emissions_co2_target_all_years,emissions_co2_irp,emissions_co2_1point5c_remaining,emissions_co2_irp_above_1point5c,emissions_co2_irp_above_1point5c_social_cost
EMRAF,"Emera, Inc.",Tampa Electric Co.,18454,170,18454,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,1109227651.0,,17.360597998,18.557905993000002,13.110152865363998,8.05532608795497,19.976269129242475,21.144640876068618,14.006349189672646,8.940756717898445,246.5154891337716,206.84027144906776,91.33877896281473,121.54141150660674,39.67521768470385,81.8661938219029,3594502430.921343
,"Energir, Inc.",Vermont Yankee Nuclear Power Corp.,,185,,,Independent Power Producer,private,FERC,True,False,54979.0,,,,,,,,,,,,,,,,
ETR,Entergy Corp.,"Entergy Louisiana, LLC",11241,454,11241,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,2127841779.0,0.27833127717381706,18.030659002,48.6661448790983,6.097224370281827,13.486034493912141,29.75780262534299,56.92007632605125,15.45637022149507,17.309478179277416,,,,,,,
ETR,Entergy Corp.,"Entergy Arkansas, Inc.",814,8,814,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,1186631990.0,0.15521680257036072,20.914347286499996,26.217598705158235,7.196280841417229,7.557785125737589,22.473854670072445,23.566320704634677,8.895258202799349,6.09296577814484,167.53339522133624,129.92593427747136,72.61792827244602,70.69123574133032,37.60746094386488,33.083774797465445,1357539333.5840845
ETR,Entergy Corp.,"Entergy Mississippi, LLC",12685,100,12685,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,708757546.0,0.09270867549065094,5.308405251,11.81212675125,4.511565682738139,5.245230635161106,14.534141108879286,13.699102466107139,9.234557150331806,4.80788386999323,165.8205063703922,126.55718421756723,53.21836610887213,59.94777784783726,39.26332215282497,20.684455695012282,672989332.947908
ETR,Entergy Corp.,"Entergy Texas, Inc.",55937,315,55937,Investor Owned,Vertically Integrated,public,FERC,True,False,698697185.0,0.09139273501349968,,10.593198980433161,,5.789746165552369,,21.708453092501514,,10.253893582927633,184.37796647094893,148.3038823219015,100.68959144119903,132.05188675419996,36.07408414904742,95.97780260515253,4050082780.9866743
ETR,Entergy Corp.,"System Energy Resources, Inc.",12465,169,12465,Investor Owned,Independent Power Producer,public,FERC,True,False,341237514.0,0.044635401949798016,9.0700614,10.594852200000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETR,Entergy Corp.,"Entergy New Orleans, LLC",13478,114,13478,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,185586722.0,0.024275578132993383,1.6616449999999996,2.561688,0.9780908997607923,1.0219108778437942,4.8753041672090145,6.038309945584655,2.329901301113032,1.5439843610911095,48.388195481996604,34.93296126922293,19.621124600919813,20.267991464491377,13.455234212773675,6.812757251717704,227556110.63910547
ETR,Entergy Corp.,"Ewo Marketing, LLC",,305,,,Other,public,FERC,True,False,-12407176.0,-0.0016229144367224735,,,,,,,,,,,,,,,
EVRG,"Evergy, Inc.","Evergy Metro, Inc.",10000,79,10000,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,1021038913.0,0.2676800841547819,19.62690945,19.202097939210276,15.565698642722129,10.764513496938676,15.600258167878271,18.171947574817022,12.417011682423212,8.360555903761622,239.40945934621,185.27445459126147,69.49150419890175,100.8552628820545,54.13500475494854,46.720258127106,1937052318.0987382
EVRG,"Evergy, Inc.","Evergy Kansas Central, Inc.",22500,191,10005 and 22500,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,790598280.0,0.2072667470637584,5.683301319999999,10.32255274164,5.525558256253906,9.357757413368525,4.399641468780403,11.040710245792399,4.163809676783418,6.26544803388825,275.896800921693,271.9775035518476,100.7262258706988,130.54302788427958,3.919297369845424,126.62373051443417,6331734410.53478
EVRG,"Evergy, Inc.","Evergy Kansas South, Inc.",10005,80,10005 and 22500,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,564269280.0,0.14793133389261745,12.647440349,5.008234707900001,8.604107656376753,5.331053337543641,10.544717581543784,6.504739417280667,7.263373677952722,5.962463290222592,275.896800921693,271.9775035518476,100.7262258706988,130.54302788427958,3.919297369845424,126.62373051443417,6331734410.53478
EVRG,"Evergy, Inc.",Kcp&L Greater Missouri Operations Co.,56211,182,56211,Investor Owned,Vertically Integrated,public,FERC,True,False,372340435.0,0.09761441773280201,,2.2194983608000003,,2.1757336796216715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVRG,"Evergy, Inc.","Westar Generating, Inc.",22500,276,10005 and 22500,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,13064657.0,0.0034250883494127515,5.683301319999999,10.32255274164,5.525558256253906,9.357757413368525,4.399641468780403,11.040710245792399,4.163809676783418,6.26544803388825,275.896800921693,271.9775035518476,100.7262258706988,130.54302788427958,3.919297369845424,126.62373051443417,6331734410.53478
ES,Eversource Energy,"Connecticut Light & Power Co., The",4176,39,4176,Investor Owned,Wires Only,public,FERC,True,False,1642387555.0,0.2775902259578575,,,,,25.347003258110657,10.855020966647135,10.996136440086643,1.66005713755028,107.75542928377205,80.48696345911385,23.240799925703918,18.684882565126376,27.268465824658193,-8.583583259531819,-430408060.18352145
ES,Eversource Energy,NSTAR Electric Co.,54913,309,54913,Investor Owned,Restructured,public,FERC,True,False,1445919333.0,0.24438389900263496,,0.066148,,0.0,,4.887182228110443,,0.8359247452811593,83.23725563131711,42.702057190283256,11.70294643393623,9.432528195836777,40.535198441033856,-31.102670245197082,-1658970091.2815812
ES,Eversource Energy,Public Service Co. Of New Hampshire,15472,146,15472,Investor Owned,Restructured,public,FERC,True,False,633525131.0,0.10707605749257595,5.6655355988695035,0.0001598887995994268,5.127347694073653,0.0002749843713452346,8.636287962634999,4.1637035051367945,6.17079347287829,0.8252276488572506,69.65377916816111,42.92655849980457,11.550890606547075,9.28753392524914,26.727220668356537,-17.439686743107405,-1017803123.4063059
EXC,Exelon Corp.,Commonwealth Edison Co.,4110,32,4110,Investor Owned,Wires Only,public,FERC,True,False,3243932412.0,0.1713193774491682,,,,,80.61434912884818,34.92124220440183,47.74209635569197,12.302724868074229,502.88966865953034,304.56038070484476,49.210899472296916,138.47413091470435,198.32928795468558,-59.85515703998123,-4621847447.86041
EXC,Exelon Corp.,Potomac Electric Power Co.,15270,143,15270,Investor Owned,Wires Only,public,FERC,True,False,1262154738.0,0.0666572346448376,5.394600000000001e-06,,3.8023153592125336e-06,,16.256406825553466,11.299969146859164,11.076844280315257,3.6984827956953312,150.09079601581422,110.7868744017764,18.492413978476655,41.62851696097988,39.30392161403782,2.3245953469420675,-43107624.461346306
EXC,Exelon Corp.,Peco Energy Co.,14940,135,14940,Investor Owned,Restructured,public,FERC,True,False,1242968855.0,0.06564398494850805,,,,,39.64038424079131,16.872816222412066,3.0008213910651627,5.153063882985995,35.667419027560314,122.31575952062443,72.14289436180393,58.000650294647556,-86.64834049306411,144.64899078771168,8200085457.79553
EXC,Exelon Corp.,Baltimore Gas & Electric Co.,1167,10,1167,Investor Owned,Wires Only,public,FERC,True,False,1156073947.0,0.06105486913123845,,,,,24.464671439802537,17.295500234954094,14.275046698068598,5.663319766842064,196.860651243594,168.34460998909296,79.2864767357889,63.74386903836182,28.516041254501033,35.2278277838608,1984485543.7629542
EXC,Exelon Corp.,Delmarva Power & Light Co.,5027,43,5027,Investor Owned,Wires Only,public,FERC,True,False,531248681.0,0.028056439450752573,0.7397833364500002,,0.6530953025316633,,14.229454255019997,6.924958581227991,9.056832092782331,2.353308466474919,93.99620307574094,67.77811519385338,32.94631853064886,26.487818606345826,26.218087881887556,0.26973072445827007,-138955174.76056057
EXC,Exelon Corp.,Atlantic City Electric Co.,963,9,963,Investor Owned,Wires Only,public,FERC,True,False,476380218.0,0.025158712331660945,2.2129832247,,2.0920214512094164,,9.009494128675104,6.281558417555716,10.588126939690543,2.1840097876699103,141.66219828183392,64.90598962044817,30.576137027378742,24.582266164596316,76.75620866138576,-52.173942496789444,-3310015712.0604825
EXC,Exelon Corp.,"Commonwealth Edison Co. Of Indiana, Inc.",,33,,,Wires Only,public,FERC,True,False,,,,,,,,,,,,,,,,,
FE,FirstEnergy Corp.,Ohio Edison Co.,13998,126,13998,Investor Owned,Restructured,public,FERC,True,False,790934103.0,0.10245260401554404,0.4610269508136095,,0.47173766473362916,,14.292033847969325,4.6529401135805495,13.499586220693523,1.488328193644518,157.4612371750744,117.83875375748136,15.447820216793101,16.751976114299378,39.62248341759303,-22.870507303293653,-1151054655.201596
FE,FirstEnergy Corp.,"American Transmission Systems, Inc.",,258,,,Wires Only,public,FERC,True,False,766792323.0,0.0993254304404145,,,,,,,,,,,,,,,
FE,FirstEnergy Corp.,Jersey Central Power & Light Co.,9726,77,9726,Investor Owned,Restructured,public,FERC,True,False,743240227.0,0.09627464080310881,-0.10092949899999999,,0.032435936857852336,,19.838501120922324,13.060701000997183,11.70830443071484,4.260310372250508,151.31868535208963,122.14578043919809,44.21908351887597,47.95220429217277,29.17290491289154,18.77929937928123,755643404.5759768
FE,FirstEnergy Corp.,The Cleveland Electric Illuminating Co.,3755,30,3755,Investor Owned,Wires Only,public,FERC,True,False,620110743.0,0.08032522577720207,,,,,6.5898396583148156,2.5447126722475297,6.0713873658045685,0.8896823541043166,135.8781162085464,95.412934288733,9.234289261565493,10.013878396520456,40.4651819198134,-30.451303523292953,-1925372763.4713292
FE,FirstEnergy Corp.,Monongahela Power Co.,12796,101,15263 and 12796,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,602449097.0,0.07803744779792746,9.446341814874703,16.702648924000002,8.953315611289677,16.078874566775998,12.920719304936265,12.918594575985598,11.205274337240448,11.380135844854966,347.8799854122549,313.2116515732457,164.34818030639278,196.41510242084826,34.668333839009165,161.7467685818391,7107952547.220306
FE,FirstEnergy Corp.,Pennsylvania Electric Co.,14711,136,14711,Investor Owned,Restructured,public,FERC,True,False,496122903.0,0.06426462474093264,,,,,14.713655408366558,5.267794881250097,4.71873798426822,1.7763659578222493,49.396756031327534,93.17860686350109,18.437453562224036,19.994004160348762,-43.781850832173554,63.775854992522326,4038629003.423084
FE,FirstEnergy Corp.,Metropolitan Edison Co.,12390,96,12390,Investor Owned,Wires Only,public,FERC,True,False,475069960.0,0.06153755958549223,0.117848999,,0.0,,14.800404693297542,6.428931361778694,7.595645067651839,2.1828200207286406,86.34592185066288,73.78981096725452,22.656166422045544,24.568874664343316,12.556110883408351,12.012763780934964,569271039.8418342
FE,FirstEnergy Corp.,West Penn Power Co.,20387,188,20387,Investor Owned,Restructured,public,FERC,True,False,434945659.0,0.05634011126943005,,,,,21.68913014503206,8.747682223641041,19.477721653769656,2.9928928457245827,215.7974067828707,165.79508910122178,31.064163674589633,33.68670275704709,50.00231768164892,-16.315614924601846,-943679176.7696747
FE,FirstEnergy Corp.,The Potomac Edison Co.,15263,142,15263 and 12796,Investor Owned,Restructured,public,FERC & IRP,True,True,311473720.0,0.04034633678756477,,,,,13.044189936788134,8.689581377768315,11.514484350994024,3.332084564996642,347.8799854122549,313.2116515732457,164.34818030639278,196.41510242084826,34.668333839009165,161.7467685818391,7107952547.220306
FE,FirstEnergy Corp.,Missing Respondent 516,,516,,,Wires Only,public,FERC,True,False,270203457.0,0.035000447797927464,,,,,,,,,,,,,,,
FE,FirstEnergy Corp.,Toledo Edison Co.,18997,175,18997,Investor Owned,Restructured,public,FERC,True,False,250046211.0,0.03238940556994819,,,,,4.138327962458036,1.262203295614324,3.9417190209436694,0.4189480237796646,55.545189551148574,44.564019611371236,4.348391557161347,4.715497104374643,10.981169939777338,-6.265672835402689,-304896034.14856213
FE,FirstEnergy Corp.,Ohio Valley Electric Corp.,14015,128,14015,Investor Owned,Independent Power Producer,public,FERC,True,False,184570805.0,0.023908135362694302,7.657480999999999,5.034280998000001,7.2466012060691,5.044351999925125,0.3295312332333741,0.12174482632246583,0.2631992605500949,0.11249549134659047,3.4799199947528376,3.6338497511671277,1.2736249893448153,1.3844545479489085,-0.15392975641429008,1.538384304363199,71634248.89132872
FE,FirstEnergy Corp.,Pennsylvania Power Co.,14716,137,14716,Investor Owned,Restructured,public,FERC,True,False,128655243.0,0.016665186917098444,,,,,2.3098963223527473,1.9147113439959593,2.203666544099113,0.6260521658946395,40.22305310032944,23.996803730224027,6.4979897218719485,7.046571431057175,16.22624937010541,-9.179677939048236,-544594408.8688962
FE,FirstEnergy Corp.,The Allegheny Generating Co.,6458,5,6458,Retail Power Marketer,Independent Power Producer,public,FERC,True,False,18504965.0,0.0023970161917098447,,-0.30013920000000005,,0.0,14.43068,24.819613516019125,8.546256621597072,8.818858137955722,354.2341464556563,292.6676216001767,91.53366550085077,99.39524978365476,61.5665248554796,37.8287249281752,1399207486.1200414
FE,FirstEnergy Corp.,"Path Allegheny Transmission Co., LLC",,313,,,Wires Only,public,FERC,True,False,4141520.0,0.0005364663212435233,,,,,,,,,,,,,,,
FE,FirstEnergy Corp.,Trans-Allegheny Interstate Line Co.,,311,,,Wires Only,public,FERC,True,False,,,,,,,,,,,,,,,,,
,Fonds de solidarite FTQ,Green Mountain Power Corp.,7601,61,7601,Investor Owned,Vertically Integrated,private,FERC & IRP,True,True,235996590.0,,0.1746273576851064,0.7292266985240439,0.015295897480865009,0.00640592983306308,2.1169537142125323,4.392071602566747,0.26219874473600474,0.7163328272250996,7.785255626303055,8.193108210981256,1.0744992408376497,9.192920759244345,-0.40785258467820107,9.600773343922546,420429610.7932646
FTS,"Fortis, Inc.",Tucson Electric Power Co.,24211,176,24211,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,711720361.0,0.18806745749980702,11.31026461057661,11.51984864163253,11.182287951689782,7.119629582972545,9.50077115033938,8.058538670531611,9.030390910518427,4.810707744911249,150.3856714882759,121.53309715612396,43.24278580906414,61.07065304238534,28.852574332151946,32.21807871023341,1323476398.091473
FTS,"Fortis, Inc.",ITC Midwest LLC,,316,,,Wires Only,public,FERC,True,False,456859746.0,0.12072220435495962,,,,,,,,,,,,,,,
FTS,"Fortis, Inc.",International Transmission Co.,,289,,,Wires Only,public,FERC,True,False,390957021.0,0.10330783965188353,,,,,,,,,,,,,,,
FTS,"Fortis, Inc.",Michigan Electric Transmission Co. LLC,,308,,,Wires Only,public,FERC,True,False,312360699.0,0.08253927483717514,,,,,,,,,,,,,,,
FTS,"Fortis, Inc.",Central Hudson Gas & Electric Corp.,3249,19,3249,Investor Owned,Restructured,public,FERC,True,False,248902669.0,0.06577090482275247,0.102515001,0.082998,0.00047152638637519887,0.00084114757515784,4.608754479756639,3.877422478615477,1.7245451878893514,1.1714774247905475,26.15107262967457,16.050005865410913,16.395883471918168,13.255429625874656,10.101066764263656,3.1543628616109984,52700225.05687697
FTS,"Fortis, Inc.","UNS Electric, Inc.",19728,288,19728,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,76211617.0,0.02013842209178988,0.0014600029999999999,0.904047999,0.0015256358225712537,0.3706926489475029,2.1761736173434745,1.876308810322052,1.6564681213545487,0.9228783377616683,27.112805312141766,24.78730026544478,11.1044100698351,12.918898993374874,2.3255050466969855,10.593393946677889,505126869.2580935
FTS,"Fortis, Inc.","ITC Great Plains, LLC",,433,,,Wires Only,public,FERC,True,False,66277431.0,0.017513378316556118,,,,,,,,,,,,,,,
FTS,"Fortis, Inc.",ITC Interconnection LLC,60744,455,60744,Transmission,Wires Only,public,FERC,True,False,2052917.0,0.0005424699106621896,,,,,,,,,,,,,,,
,"Golden Spread Electric Cooperative, Inc","Golden Spread Electric Coop., Inc.",7349,58,7349,Cooperative,Cooperative,private,FERC,True,False,5418362.0,,,1.719618001,,0.8465796402966023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDA,"IDACORP, Inc.",Idaho Power Co.,9191,70,9191,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,605507683.0,0.662278167519797,13.5159034758,12.3788666056679,7.381547522630478,5.688926615001119,14.354237040849812,17.560576613529,7.644447017763502,5.862940613385185,161.60654619098477,102.93287869046578,59.18249274617455,42.6754238750042,58.67366750051899,-15.998243625514787,-1094233165.3415787
,"ISO New England, Inc.",ISO New England Inc.,,231,,,Other,private,FERC,True,False,74962635.0,,,,,,,,,,,,,,,,
IBDRY,"Iberdrola, S.A.",Central Maine Power Co.,3266,23,3266,Investor Owned,Wires Only,public,FERC,True,False,519712819.0,,,,,,0.00029131431721754334,5.0588108063474015,7.524830824313736e-05,1.112931710325178,10.874889858691153,7.1183823220714,9.430631861176508,12.526676245082768,3.756507536619753,8.770168708463016,366952128.66692686
,LS Power,"Desertlink, LLC",,538,,,Wires Only,private,FERC,True,False,22053342.0,,,,,,,,,,,,,,,,
,LS Power,"Republic Transmission, LLC",,533,,,Wires Only,private,FERC,True,False,5148629.0,,,,,,,,,,,,,,,,
,Lockhart Power Co,Lockhart Power Co.,11118,84,11118,Investor Owned,Vertically Integrated,private,FERC,True,False,16046755.0,,0.08494700000000001,0.105086,0.0,4.403760415768e-05,0.23824918546799298,0.22348796938816248,0.0874558129362761,0.034077744400873064,1.4534458721302823,1.0928158200944074,0.47708842161222287,0.3787905607155127,0.36063005203587495,0.018160508679637675,580563.2560360013
MDU,MDU Resources Group Inc.,"MDU Resources Group, Inc.",12199,95,12199,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,172758804.0,0.03403752191885001,1.6609274980000002,2.16775350075,2.0083100969298506,1.6990469073168395,2.0719270834641983,3.21379447827376,2.3960170375692185,2.2918358472797644,58.029704227626674,42.28618919149321,31.47051729584847,24.817785102937457,15.743515036133466,9.074270066803987,309885707.27639234
MGEE,"MGE Energy, Inc.",Madison Gas & Electric Co.,11479,89,11479,Investor Owned,Vertically Integrated,public,FERC,True,False,195102833.0,0.5000572404725229,2.2443805770000003,2.5765388636432,2.208204275848362,1.8621716420362726,3.3674637397414986,3.1904776679225253,2.8628295028938417,2.1354079168228473,50.231184707537196,42.1217735477572,17.129823319783384,27.85874155599369,8.109411159779995,19.749330396213697,807366957.7373831
,Maine Yankee Atomic Power Co.,Maine Yankee Atomic Power Co.,,92,,,Independent Power Producer,private,FERC,True,False,214685.0,,,,,,,,,,,,,,,,
,Massachusetts Electric Co,Massachusetts Electric Co.,11804,93,11804,Investor Owned,Restructured,private,FERC,True,False,639287523.0,,,0.003703,,0.0,15.726164263943964,5.904652416641628,6.105431531016431,1.909844229316449,85.41287949078678,67.09096435769372,26.73781921043029,21.49668655116243,18.321915133093057,3.1747714180693754,56998831.92645319
,"Mckenzie Electric Coop., Inc.","Mckenzie Electric Coop., Inc.",12087,541,12087,Cooperative,Cooperative,private,FERC,True,False,45027561.0,,,,,,0.4135563422312522,6.141214899924592,0.07996989944582052,3.7009891260376286,10.2981827448603,20.04613932161084,51.8138477645268,41.65672712739882,-9.747956576750541,51.404683704149356,2281552124.9321365
,"Midcontinent Independent System Operator, Inc.","Midcontinent Independent System Operator, Inc",,274,,,Other,private,FERC,True,False,63511595.0,,,,,,,,,,,,,,,,
,Midwest Energy Inc,Midwest Energy Inc.,12524,213,12524,Cooperative,Cooperative,private,FERC,True,False,58635680.0,,-0.00028000100000000005,0.08960800000000002,0.00036124562536081776,0.043053772101393356,1.36538827042572,1.6954857970631352,1.231067471811659,1.257378044993372,27.29359939942441,20.5140553639467,17.60329262990721,14.244329312600232,6.779544035477709,7.464785277122524,263482749.50470152
MCPB,Mt. Carmel Public Utility Co.,Mt. Carmel Public Utility Co,13032,105,13032,Investor Owned,Wires Only,public,FERC,True,False,3811110.0,,,,,,0.15469853441084466,0.10617910578998437,0.15198022045287857,0.05367503885253043,2.1660258632571687,1.4293513906022228,0.751450543935426,0.6041429387895091,0.7366744726549459,-0.13253153386543698,-14634522.010190962
NGG,National Grid plc,Niagara Mohawk Power Corp.,13573,117,13573,Investor Owned,Wires Only,public,FERC,True,False,1239456365.0,0.35517028801241035,,,,,24.49349248014809,20.343406416632643,3.191891062814811,6.528236261633837,44.24136384901485,45.747693122549876,52.52624077265211,73.47899367248938,-1.506329273535023,74.9853229460244,3226832649.544095
NGG,National Grid plc,National Grid Generation LLC,26751,85,26751,Investor Owned,Independent Power Producer,public,FERC,True,False,352337969.0,0.1009636010279698,11.130059,,8.132045720908035,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGG,National Grid plc,National Grid Generation LLC,56505,85,56505,Investor Owned,Independent Power Producer,public,FERC,True,False,352337969.0,0.1009636010279698,,6.221864007,,3.7408993994841033,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGG,National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",,111,,,Wires Only,public,FERC,True,False,6302191.0,0.0018059135083623701,,,,,,,,,,,,,,,
NGG,National Grid plc,New England Hydro-Transmission Corp.,,112,,,Wires Only,public,FERC,True,False,4790887.0,0.001372844388616224,,,,,,,,,,,,,,,
NGG,National Grid plc,New England Electric Transmission Corp.,,110,,,Wires Only,public,FERC,True,False,641740.0,0.0001838927025309876,,,,,,,,,,,,,,,
NGG,National Grid plc,Connecticut Yankee Atomic Power Co.,,38,,,Independent Power Producer,public,FERC,True,False,189640.0,5.4341964203534906e-05,,,,,,,,,,,,,,,
NGG,National Grid plc,Nantucket Electric Co.,13206,416,13206,Investor Owned,Wires Only,public,FERC,True,False,,,,,,,0.13816121783273866,0.027738306750796998,0.0493407467829302,0.005631723226860894,0.5912669435420422,0.4782200199156634,0.08080285753733957,0.0633882320993323,0.11304692362637886,-0.04965869152704649,-3859290.725433715
,New England Power Company,New England Power Co.,13433,113,13433,Investor Owned,Restructured,private,FERC,True,False,389542897.0,,0.06207472004468084,-0.000145,0.051345394771483775,9.775461459834e-05,0.07942231418121128,0.0,0.015817299310885675,0.0,0.015817299310885675,0.015817299310885675,0.0,0.0,0.0,0.0,0.0
,New York Independent System Operator,New York Independent System Operator,,250,,,Other,private,FERC,True,False,32409086.0,,,,,,,,,,,,,,,,
,"New York Transco, LLC",Missing Respondent 515,,515,,,Wires Only,private,FERC,True,False,,,,,,,,,,,,,,,,,
NEE,"NextEra Energy, Inc.",Florida Power & Light Co.,6452,56,6452 and 7801,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,7829140071.0,0.5415092039701204,97.98426809342052,126.98799514962013,42.603452010417335,37.03838497878956,114.05487987469331,118.30734101842911,51.928193005642854,34.61653931300831,1109.8100592607625,852.9489149518713,217.09872321238848,491.9172988191955,256.8611443088912,235.05615451030422,8740716124.75756
NEE,"NextEra Energy, Inc.",Gulf Power Co.,7801,62,6452 and 7801,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,814892487.0,0.05636273945220639,14.89320775,8.299872502512345,13.343651103321656,4.734598954548948,11.647556064269143,7.81226349802072,10.123844143980165,3.928581017664558,1109.8100592607625,852.9489149518713,217.09872321238848,491.9172988191955,256.8611443088912,235.05615451030422,8740716124.75756
NEE,"NextEra Energy, Inc.",Trans Bay Cable LLC,,446,,,Wires Only,public,FERC,True,False,110891903.0,0.007669933808272237,,,,,,,,,,,,,,,
NEE,"NextEra Energy, Inc.",Missing Respondent 518,,518,,,Wires Only,public,FERC,True,False,19519152.0,0.0013500589293124914,,,,,,,,,,,,,,,
NEE,"NextEra Energy, Inc.","New Hampshire Transmission, LLC",,435,,,Wires Only,public,FERC,True,False,15606760.0,0.0010794549730253147,,,,,,,,,,,,,,,
NEE,"NextEra Energy, Inc.",GridLiance High Plains LLC,,322,,,Wires Only,public,FERC,True,False,10795522.0,0.0007466815603817956,,,,,,,,,,,,,,,
NEE,"NextEra Energy, Inc.","Horizon West Transmission, LLC",,530,,,Wires Only,public,FERC,True,False,8469661.0,0.0005858113847005118,,,,,,,,,,,,,,,
NEE,"NextEra Energy, Inc.","NextEra Energy Transmission Midatlantic Indiana, Inc.",,539,,,Wires Only,public,FERC,True,False,224469.0,1.5525591368100706e-05,,,,,,,,,,,,,,,
NEE,"NextEra Energy, Inc.",Gridliance Heartland LLC,,526,,,Wires Only,public,FERC,True,False,-3683579.0,-0.0002547779084244017,,,,,,,,,,,,,,,
NI,"NiSource, Inc.",Northern Indiana Public Service Co.,13756,119,13756,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,938330754.0,0.26266116728249916,15.873912000999999,8.082706032,16.745047767043413,6.858876126168591,17.37605813181571,17.05916872935379,17.69740559997575,10.737097874180575,323.47610097361013,249.8068670024505,96.39459272428685,70.41971012776382,73.66923397115963,-3.2495238433958233,-275148704.0315194
,North Central Power Co Inc,"North Central Power Co., Inc.",13697,418,13697,Investor Owned,Vertically Integrated,private,FERC,True,False,,,-0.00010799900000000002,-8.1e-05,0.000118709420872028,0.0,0.03570735301220801,0.05097441791265091,0.026915866203052318,0.02580923543954174,0.5622840636911742,0.3558544590499291,0.36132929615358433,0.2906812202648898,0.20642960464124516,0.08425161562364464,1961241.978316117
NWE,NorthWestern Corp.,Northwestern Corp.,56815,122,56815,Investor Owned,Vertically Integrated,public,FERC,True,False,578666843.0,0.648380740184654,,0.415992,,0.17297538826415218,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWE,NorthWestern Corp.,Northwestern Corp.,13902,122,13902,Investor Owned,Vertically Integrated,public,FERC,True,False,578666843.0,0.648380740184654,1.6687825032570422,3.7158202003257252,1.7646315028738324,1.694904494252747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWE,NorthWestern Corp.,Northwestern Corp.,13809,122,13809,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,578666843.0,0.648380740184654,1.3142535450000001,1.0914530536512,1.373612633143965,0.8146162952236483,1.2298530795854588,1.714824875416129,1.235042390768331,0.8406118585619933,27.732171177297452,19.865466633629598,11.768566019867903,10.476188215708806,7.866704543667854,2.609483672040954,85122371.5761331
NWE,NorthWestern Corp.,Northwestern Corp.,12825,122,12825,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,578666843.0,0.648380740184654,,,,,4.82634923924837,3.1444975956703134,2.8250797215266115,1.1110515078759546,48.385740741708055,36.189047056751576,15.554721110263365,13.56192559680726,12.196693684956479,1.3652319118507812,-16004446.998447064
,Northwestern Wisconsin Elec Co,Northwestern Wisconsin Electric Co.,13815,123,13815,Investor Owned,Vertically Integrated,private,FERC,True,False,8520307.0,,0.00012900099999999995,6.500000000000001e-05,0.0006796893869628071,4.8544808610059995e-05,0.19266271966999587,0.2019291326540913,0.1362610188836479,0.10256773863885851,2.461913362570997,2.044467843375117,1.4359483409440192,1.154082749241373,0.4174455191958799,0.7366372300454931,31809344.529335465
OGE,OGE Energy Corp.,Oklahoma Gas & Electric Co.,14063,130,14063,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,452710105.0,0.3063613081139609,21.902603999999997,16.294958566,20.47909872754901,11.552117581390487,23.901425733541252,30.18371595296674,21.954527666842072,20.19363350238961,477.8034967519532,368.0035481408156,270.3065387330721,239.6624506923565,109.79994861113761,129.8625020812189,5047122996.991015
