ticker,year,net_generation_mwh,net_generation_mwh_1point5c,emissions_co2_historical,emissions_co2_irp,emissions_co2_target_all_years,emissions_co2_1point5c
CNP,2036,5712786.688040682,12863540.79837157,,1.6843652618757972,1.7557277271522156,0.3444712579563104
CNP,2037,5746595.566728465,13398563.701591637,,1.6556049488618203,1.7557277271522156,0.27285496376253815
CNP,2038,5781537.871855593,13779387.09814535,,1.628478361927946,1.7557277271522156,0.21287514453550463
CNP,2039,5816705.668895594,14030791.182448754,,1.6018729539588625,1.7557277271522156,0.16357019390475563
CNP,2040,5853009.793362225,14181267.567708759,,1.5768615891236082,1.7557277271522156,0.12378775683935676
CNP,2041,5887723.568739939,14256932.411415357,,1.5491202442154473,1.7557277271522156,0.09227633846484404
CNP,2042,5923576.610094051,14279050.930423696,,1.5232327960652685,1.7557277271522156,0.06776829202421594
CNP,2043,5959661.020582164,14263762.470845284,,1.4976834980675755,1.7557277271522156,0.04904738829952166
CNP,2044,5996887.673645292,14222793.866945863,,1.4741208224541464,1.7557277271522156,0.03499789460113876
CNP,2045,6032529.930939902,14164436.403021572,,1.4476283033197983,1.7557277271522156,0.02463508591629729
CNP,2046,6069317.445949657,14094452.709776202,,1.4231340154486758,1.7557277271522156,0.017119213058728253
CNP,2047,6106342.36049843,14016804.667004308,,1.3990012710333617,1.7557277271522156,0.011756130084456307
CNP,2048,6144515.586943031,13934196.667789157,,1.3769492846852187,1.7557277271522156,0.007988316949594851
CNP,2049,6181110.526106853,13848465.52211508,,1.351832850195302,1.7557277271522156,0.005379831716638562
CNP,2050,6218856.870893241,13760853.872520143,,1.3288013266557601,1.7557277271522156,0.0035982886469327047
D,2005,75833304.29588485,75833304.29588485,32.97632066341317,,,32.97632066341317
D,2006,74310947.15724207,74310947.15724207,31.165905298759483,,,31.321292474234568
D,2007,79538244.71130909,79538244.71130909,31.82283341044326,,,33.92384048529934
D,2008,104008837.5602473,104008837.5602473,56.72665072338097,,,44.09842534069922
D,2009,102293924.42392038,102293924.42392038,51.711663760946095,,,41.385908775846694
D,2010,108879428.08198214,108879428.08198214,56.273619836972735,,,45.0178074426738
D,2011,104907132.13127258,104907132.13127258,51.35640735751379,,,41.88466447231885
D,2012,101597606.32606067,101597606.32606067,45.56003879942461,,,39.0188758945238
D,2013,104033037.06513695,104033037.06513695,48.312577542292715,,,40.343075925931814
D,2014,104576172.44489959,104576172.44489959,48.002779352637,,,40.67822710208502
D,2015,106017751.47848806,106017751.47848806,47.59847452626345,,,38.556180189578
D,2016,105404301.32015243,105404301.32015243,42.84649521080333,,,36.73538134437411
D,2017,106500965.61385989,106500965.61385989,40.46758237231799,,,36.16475469259837
D,2018,111365066.52483876,111365066.52483876,46.3990094840457,,,37.03420705236358
D,2019,111660651.10785747,111660651.10785747,35.269574720980245,,,34.40198906694845
D,2020,106158349.00194278,106158349.00194278,31.894864209901826,,,30.4194790210852
D,2021,111150397.91306002,111150397.91306002,36.35518443974914,,,32.806024538857336
D,2022,112536711.20007333,113570085.48406345,,35.584634695162265,35.10155739010263,28.723954865123353
D,2023,115238013.51882966,114682147.19387805,,34.20047193574201,33.8479303404561,25.3702958194571
D,2024,118403450.14625615,116444083.83438344,,34.466555331648784,32.59430329080958,22.532249928173503
D,2025,121447261.4579804,119220403.39172485,,33.78414049900306,31.340676241163056,20.06566547894009
D,2026,123611947.31899855,123408521.19746861,,30.641479531705187,30.087049191516535,17.869324287505687
D,2027,125761086.24717322,129496690.09729159,,30.68184940130189,28.83342214187001,15.874074430955481
D,2028,128059085.36121964,138033145.34041786,,30.6502159745487,27.57979509222349,14.03359736759834
D,2029,130268795.40576297,149533356.00397667,,30.325744301786266,26.326168042576963,12.31939244947289
D,2030,132586597.78674795,164307777.6266437,,30.311124455438136,25.072540992930442,10.717387107689934
D,2031,134980458.63947764,182231285.37827075,,29.927413187921076,23.818913943283924,9.224453385618876
D,2032,137398399.44414783,202551112.45715314,,29.881479874727447,22.5652868936374,7.8444563593440435
D,2033,139839316.79820973,223889006.75743604,,29.847434608603596,21.311659843990878,6.58432002801278
D,2034,142318146.32628158,244533936.7704379,,26.5606951410793,20.058032794344353,5.450746760026535
D,2035,144852538.93043303,262924821.95057568,,26.70083013928977,18.804405744697835,4.447958791351852
D,2036,147463082.02436298,278059524.7737266,,26.797748405323784,17.550778695051314,3.576501643682465
D,2037,150057891.02439278,289624630.8782032,,26.943162863025883,16.29715164540479,2.8329394799824112
D,2038,152746844.3948772,297856545.73961115,,27.13984841429281,15.043524595758267,2.2101939907768355
D,2039,155487215.58106112,303290920.40388924,,27.3621969287156,13.789897546111744,1.6982812175058601
D,2040,158291821.6227113,306543632.299541,,27.535059280618896,12.536270496465221,1.285236737689959
D,2041,161126310.16549236,308179210.77773094,,27.870596502522435,11.2826434468187,0.958066801133149
D,2042,164027134.55465782,308657326.79419637,,27.328418165797693,10.029016397172178,0.7036099593682268
D,2043,166959269.4059379,308326849.99379367,,26.807073967299477,8.775389347525655,0.5092386108272051
D,2044,169960059.5642325,307441268.74447244,,23.503703060975525,7.521762297879134,0.3633685675519373
D,2045,172994839.18924585,306179808.2383696,,19.836870542340144,6.268135248232612,0.2557758397453024
D,2046,176100549.11912322,304667034.0503963,,16.63763561768669,5.014508198586089,0.1777416612530772
D,2047,179266430.58363307,302988586.55206084,,14.064382222024268,3.7608811489395664,0.12205900376087564
D,2048,182505609.7172696,301202924.16218597,,15.013290937616883,2.507254099293045,0.08293936878793548
D,2049,185783513.9888165,299349751.540581,,16.272166981260987,1.2536270496465243,0.05585655271051154
D,2050,189137179.43121094,297455929.7668673,,17.502569954859847,0.0,0.037359532799775684
DTE,2005,44977235.04894295,44977235.04894295,35.09512178624115,,,35.09512178624115
DTE,2006,47541101.13590165,47541101.13590165,37.801445406304055,,,36.02305973259481
DTE,2007,51892366.64140423,51892366.64140423,40.88198835892055,,,39.90372691492469
DTE,2008,50717837.0936703,50717837.0936703,39.42007123901065,,,38.901405751693964
DTE,2009,45739313.44011051,45739313.44011051,37.0529364310899,,,33.60595070892679
DTE,2010,45443861.5394367,45443861.5394367,36.50722767985579,,,34.011983643482885
DTE,2011,48161331.456321895,48161331.456321895,37.567177017213496,,,34.77009702396819
DTE,2012,47685417.421820834,47685417.421820834,37.83564114783168,,,33.127014711844645
DTE,2013,47141863.320403494,47141863.320403494,36.51105186228189,,,33.07452444294601
DTE,2014,47085462.96162891,47085462.96162891,33.53655125201079,,,32.99091878677688
DTE,2015,49531289.5465457,49531289.5465457,33.5997885955197,,,32.52402680039155
DTE,2016,50563264.14097859,50563264.14097859,29.82841806571249,,,31.742074817616526
DTE,2017,50973190.74360408,50973190.74360408,29.780971269019144,,,31.265884037699635
DTE,2018,55350207.490081616,55350207.490081616,32.11458704995861,,,33.28277586941567
DTE,2019,56721227.22911995,56721227.22911995,28.493140399925252,,,31.755581650074475
DTE,2020,59335187.47782621,59335187.47782621,26.277668614105817,,,30.797797934340668
DTE,2021,60102462.54487524,60102462.54487524,26.1231342424828,,,32.31842706257344
DTE,2022,56664064.30840921,61410862.553665906,,26.02719623955781,25.694393423656358,28.297029381222142
DTE,2023,56863294.69359598,62012188.761368744,,25.760773598825125,25.265652604829924,24.99321592672304
DTE,2024,57103218.20483964,62964922.471105434,,25.518098623079236,23.07975329532016,22.197352044189962
DTE,2025,57264584.7018899,64466164.4400117,,23.92004169349287,20.8938539858104,19.767428554929403
DTE,2026,57466653.24630697,66730809.44605231,,22.193360870219166,18.707954676300638,17.60373168529428
DTE,2027,57669676.80026362,70022870.92436296,,21.774099492610524,16.522055366790877,15.638137320632689
DTE,2028,57913411.40742345,74638796.65336764,,17.740533365995596,14.336156057281112,13.825015353903863
DTE,2029,58078607.012262896,80857316.727451,,17.065006545783255,13.38987929991758,12.136288743609384
DTE,2030,58284522.761469215,88846304.07136588,,16.441275284873946,12.443602542554046,10.558094082109298
DTE,2031,58491411.70274463,98538099.81426148,,15.852362063656853,11.497325785190512,9.087349903738628
DTE,2032,58739029.965686426,109525659.63282487,,15.317041969999508,10.551049027826979,7.727863837775184
DTE,2033,58908127.58111079,121063719.92814092,,15.046055387598557,9.604772270463444,6.486456971643304
DTE,2034,59117963.78245288,132227072.97181205,,14.562917904433043,8.658495513099911,5.369732056129586
DTE,2035,59328791.70457273,142171594.1652576,,10.390956816054203,7.712218755736377,4.381848571910022
DTE,2036,59580367.56463736,150355396.71239507,,9.788993677553211,7.38102189065914,3.5233439325639107
DTE,2037,59753441.48144662,156609007.76123273,,9.224457975817565,7.049825025581905,2.790833368061769
DTE,2038,59967272.776835084,161060259.07404733,,8.701953748062405,6.718628160504668,2.177343774173354
DTE,2039,60182114.674480066,163998793.76080635,,8.216618930999013,6.387431295427431,1.673039584381573
DTE,2040,60437723.480785586,165757635.8211883,,7.3621574466604836,6.0562344303501945,1.2661342039775094
DTE,2041,60614849.40421021,166642043.75917432,,6.938577099791798,5.725037565272958,0.9438270094817532
DTE,2042,60832751.85667109,166900575.89681175,,6.636091971098584,5.393840700195721,0.693152171650919
DTE,2043,61051684.15235371,166721876.85577288,,6.606553621269014,5.062643835118484,0.5016697735494191
DTE,2044,61311402.68859811,166243015.64729208,,6.57483548330008,4.731446970041247,0.3579678035462481
DTE,2045,61492657.765228674,165560904.88346747,,6.540209879071807,4.400250104964011,0.25197423148257364
DTE,2046,61714708.88596008,164742901.0285228,,6.503826108504896,4.069053239886774,0.17509987863309365
DTE,2047,61937809.457209304,163835312.4836653,,6.465560152648245,3.7378563748095375,0.12024483508216129
DTE,2048,62201715.96898371,162869749.5264441,,6.428126317587951,3.4066595097323007,0.08170663707252522
DTE,2049,62387178.81421301,161867681.69609478,,6.384086017384134,3.0754626446550644,0.05502635415648362
DTE,2050,62613457.59015715,160843633.61027214,,6.341202053700252,2.744265779577827,0.03680425631734974
DUK,2005,222106865.99359724,222106865.99359724,125.70138734213555,,,125.70138734213555
DUK,2006,220503075.30024028,220503075.30024028,124.95610452833273,,,120.96236897772624
DUK,2007,224267143.92330754,224267143.92330754,130.2446514271395,,,124.56952344167952
DUK,2008,231958431.2682852,231958431.2682852,129.52149822099872,,,128.8918473061385
DUK,2009,210267056.730202,210267056.730202,112.09782455928888,,,111.25940456267199
DUK,2010,216196939.66714212,216196939.66714212,118.43258714046802,,,115.50316031302512
DUK,2011,205556572.2224294,205556572.2224294,106.35355317509287,,,105.59979085137756
DUK,2012,201903601.82182837,201903601.82182837,97.87259202519441,,,99.87704214879494
DUK,2013,202335608.765599,202335608.765599,92.30706043951747,,,100.92211573315397
DUK,2014,211247144.28229544,211247144.28229544,108.30893792481602,,,105.81271638187872
DUK,2015,216310380.5006111,216310380.5006111,98.5328982642254,,,101.03001466692987
DUK,2016,218840070.3157589,218840070.3157589,95.78689586767119,,,97.79848757742324
DUK,2017,206719337.98697457,206719337.98697457,85.37323550687961,,,89.80790821051204
DUK,2018,215672132.98561805,215672132.98561805,91.41330512201287,,,91.8454788312842
DUK,2019,211742514.90855375,211742514.90855375,90.5650514607486,,,83.63205392322662
DUK,2020,206940358.2412961,206940358.2412961,71.22333919040294,,,75.83853033580075
DUK,2021,212206414.28742564,212206414.28742564,74.90183908864151,,,80.58352087134443
DUK,2022,213100070.14439434,216826039.88282943,,79.20199172232132,78.40858628170908,70.55647396835867
DUK,2023,214485888.85585892,218949168.83546427,,77.68781827739352,81.91533347477665,62.31866833659977
DUK,2024,215887760.942795,222313027.74828377,,76.89176078519915,85.42208066784421,55.34739603131938
DUK,2025,217252985.12774003,227613528.95422912,,74.67051244719417,88.92882786091178,49.28856804957766
DUK,2026,218646077.13668486,235609410.9200801,,73.88682019553207,92.43557505397935,43.89355573923473
DUK,2027,220054285.2086181,247232837.52101946,,70.42861399962368,95.9423222470469,38.99249684170148
DUK,2028,221489830.29713577,263530489.9980339,,69.26774606796755,99.44906944011447,34.47161618233962
DUK,2029,222880132.57956195,285486492.98394024,,65.50826181675136,102.95581663318204,30.260905810105804
DUK,2030,224297815.3598806,313693562.81529707,,64.49068697589352,106.4625638262496,26.325798380594975
DUK,2031,225724820.16051278,347912813.33386624,,63.16710562158508,107.93012225557499,22.658610495346956
DUK,2032,227186086.54728127,386707075.20167303,,60.217724830595245,109.39768068490037,19.268836186134525
DUK,2033,228603130.2815894,427445013.37305844,,59.3491316202688,110.86523911422573,16.173483311655776
DUK,2034,230049130.1638117,466859956.1310746,,58.369651034476334,112.33279754355111,13.389015324936732
DUK,2035,231502045.36513466,501971515.5399883,,50.50897619284393,113.80035597287649,10.925803572244309
DUK,2036,232995537.83846825,530866427.9983201,,50.256873260909536,105.51959226754899,8.785188053149037
DUK,2037,234449196.0469801,552946328.2358724,,50.05924280381153,97.23882856222147,6.958729103004255
DUK,2038,235939529.7129988,568662557.4915258,,49.85647785435999,88.95806485689398,5.429039820857513
DUK,2039,237440462.5341272,579037771.4633454,,49.68148719591315,80.67730115156648,4.171595975434287
DUK,2040,238979580.84928873,585247792.6692632,,48.92829960560773,72.39653744623898,3.15700859619807
DUK,2041,240474437.11067975,588370410.7674356,,48.93862104468216,65.15734945576527,2.3533603095922215
DUK,2042,242007636.0556618,589283221.5838833,,49.04045224717845,57.91816146529157,1.728321814149634
DUK,2043,243551748.54366064,588652281.001255,,48.97766746383165,50.67897347481787,1.2508751304347423
DUK,2044,245134363.2611199,586961544.6205753,,49.061743414331275,43.43978548434418,0.8925652821063206
DUK,2045,246673035.02547285,584553186.0740349,,49.17992037406135,36.200597493870475,0.6282784339226474
DUK,2046,248250370.9571691,581665023.7994609,,49.281929450337564,28.961451278733136,0.4365981270400422
DUK,2047,249838944.3167094,578460560.9106276,,47.401923105377485,21.7223050635958,0.29982128024838167
DUK,2048,251466346.2097361,575051405.2081022,,45.348434013498846,14.483158848458464,0.20372923722782552
DUK,2049,253050133.89114222,571513360.1406071,,44.15003345531342,7.244012633321125,0.13720399665669566
DUK,2050,254672916.93723732,567897708.416053,,44.14632364968441,0.0048664181837878,0.09176859230683432
ED,2005,35971362.606865704,35971362.606865704,8.832296207348643,,,8.832296207348643
ED,2006,31765598.661725383,31765598.661725383,6.55709313225789,,,7.647318908644604
ED,2007,31846695.78770277,31846695.78770277,6.679927103449916,,,7.818181300313261
ED,2008,30811552.115157098,30811552.115157098,6.172100725766792,,,7.5413841100106085
ED,2009,28455850.926232263,28455850.926232263,6.294529345524544,,,6.651906748919179
ED,2010,28755904.675686657,28755904.675686657,7.114338651308788,,,6.811273901688285
ED,2011,28113967.352797378,28113967.352797378,7.70531427355108,,,6.356968050296974
ED,2012,25185298.177856963,25185298.177856963,6.85293156108996,,,5.478665434086483
ED,2013,25037838.447681434,25037838.447681434,6.279924375484312,,,5.478991592559653
ED,2014,24728146.128448274,24728146.128448274,6.089933520725358,,,5.38481807931818
ED,2015,26315910.500493884,26315910.500493884,6.404651349828433,,,5.38672477656895
ED,2016,26458979.007693138,26458979.007693138,6.017966071328211,,,5.172411608738345
ED,2017,25323120.42221163,25323120.42221163,4.843833425536549,,,4.84611265545197
ED,2018,28519535.51637398,28519535.51637398,5.6557185687744065,,,5.3200470263290605
ED,2019,30575999.017039895,30575999.017039895,5.415839895351398,,,5.264263415851951
ED,2020,31930389.80783263,31930389.80783263,6.001553299231682,,,5.094997132954596
ED,2021,32746110.161164835,32746110.161164835,7.345435784684932,,,5.39487085865991
ED,2022,31790244.065093745,33458976.3068862,,7.051195711141399,6.958833901280461,4.723584439918059
ED,2023,31790244.06509375,33786601.721993454,,6.795964244343969,6.572232017875992,4.172083375413391
ED,2024,31799833.604670305,34305687.325016774,,6.553693769790626,6.1856301344715225,3.705373638721879
ED,2025,31790244.065093745,35123621.113597624,,6.318631558810324,5.799028251067051,3.2997498317338803
ED,2026,31790244.065093745,36357485.945481464,,6.095567739746237,5.412426367662581,2.9385668704973162
ED,2027,31790244.065093745,38151126.393168576,,5.882298930031266,5.025824484258112,2.610452889661314
ED,2028,31799833.604670305,40666058.49440959,,5.680418444438363,4.639222600853642,2.3077909178220635
ED,2029,31790244.065093745,44054145.018040925,,5.483444859987452,4.252620717449171,2.0258940928162557
ED,2030,31790244.06509375,48406849.52569166,,5.297055239355899,3.8660188340447013,1.762448214954232
ED,2031,31790244.06509375,53687308.88822453,,5.118850285992856,3.4794169506402306,1.5169388993840998
ED,2032,31799833.604670305,59673749.858965494,,4.950719484452319,3.0928150672357604,1.2900017484571642
ED,2033,31790244.06509375,65960124.45126242,,4.785572610975674,2.7062131838312906,1.082775396974515
ED,2034,31790244.065093745,72042344.26485306,,4.629827760114683,2.3196113004268204,0.8963620331007138
ED,2035,31790244.06509374,77460498.0760628,,4.480921963076074,1.9330094170223502,0.7314559932600742
ED,2036,31799833.6046703,81919345.32455438,,4.3409921624411405,1.5464075336178797,0.5881469871668837
ED,2037,31790244.065093745,85326550.74741732,,4.2024394932957225,1.1598056502134098,0.4658699997862221
ED,2038,31790244.06509374,87751761.95628625,,4.072301187314906,0.7732037668089402,0.3634610203593573
ED,2039,31790244.065093745,89352787.54643022,,3.947877536326808,0.3866018834044698,0.27927821121025587
ED,2040,31799833.604670305,90311071.67367965,,3.831512242116187,0.0,0.21135405219337183
ED,2041,31790244.065093745,90792930.79456136,,3.7151814746788867,0.0,0.15755175272641472
ED,2042,31790244.065093745,90933788.94746907,,3.6064397634761542,0.0,0.11570694465470711
ED,2043,31790244.065093745,90836426.90545318,,3.502473159929576,0.0,0.08374304964632674
ED,2044,31799833.604670305,90575525.08511406,,3.405798120675863,0.0,0.05975507619696555
ED,2045,31790244.065093745,90203885.1677373,,3.308035757459498,0.0,0.04206171407805884
ED,2046,31790244.065093745,89758205.51981479,,3.2171728125234034,0.0,0.0292291834241683
ED,2047,31790244.06509375,89263716.72164409,,3.130299892493045,0.0,0.020072305976807765
ED,2048,31799833.604670305,88737641.2560823,,3.050077797566004,0.0,0.013639177254766065
ED,2049,31790244.065093745,88191676.54561678,,2.9678309857460565,0.0,0.009185474092608108
ED,2050,31790244.065093745,87633736.15501064,,2.8919073240542805,0.0,0.0061436842051962644
EE,2005,7235674.917371689,7235674.917371689,1.7585332168207783,,,1.7585332168207783
EE,2006,7360939.661140681,7360939.661140681,2.0493133498111638,,,1.7372493140329868
EE,2007,7049571.918393172,7049571.918393172,1.3726898199373334,,,1.6884579787711642
EE,2008,7052707.578624082,7052707.578624082,2.0604173479349157,,,1.6849149268924186
EE,2009,7086753.643286635,7086753.643286635,2.247145756639632,,,1.6217780183858885
EE,2010,7488367.664025846,7488367.664025846,2.0756993450926724,,,1.7456670810631356
EE,2011,7806005.766170554,7806005.766170554,2.132163181477177,,,1.755309951089158
EE,2012,8407429.870783001,8407429.870783001,3.1848280594472165,,,1.8191876320164657
EE,2013,8414173.594116427,8414173.594116427,2.7758120932568002,,,1.8387211063227604
EE,2014,8289204.581886268,8289204.581886268,2.663201999258425,,,1.8089974453633102
EE,2015,8478018.786199393,8478018.786199393,3.224509676629134,,,1.7339500367958713
EE,2016,8629710.341020942,8629710.341020942,2.74332116296294,,,1.6873841167154366
EE,2017,8713400.069396805,8713400.069396805,2.7609866178559197,,,1.6646927083814276
EE,2018,8872220.988833848,8872220.988833848,2.863643770125635,,,1.6616906157667628
EE,2019,8806754.909573907,8806754.909573907,2.798991567257212,,,1.535705334074488
EE,2020,8958395.52583512,8958395.52583512,2.7845161985044644,,,1.4482885892252313
EE,2021,9012630.728217559,9012630.728217559,2.68838472302738,,,1.5094789312034023
EE,2022,9200760.524235992,9208831.110443532,,2.7629777932628965,2.541793225528436,1.3216537297405613
EE,2023,9338166.531994594,9299002.6413218,,2.808796192985466,2.395201728029492,1.1673443386140359
EE,2024,9497933.13915231,9441869.28512646,,2.849276170592627,2.248610230530548,1.0367594677282999
EE,2025,9646899.867768522,9666987.174253752,,2.6689330501182527,2.1020187330316045,0.9232663727712518
EE,2026,9790797.411073249,10006580.733414607,,2.4913069214198416,2.085445182533502,0.8222077775648274
EE,2027,9950674.43594113,10500239.947734665,,2.512030293866171,2.0688716320353997,0.7304018466943616
EE,2028,10100111.936180314,11192418.475916201,,2.528860659864846,2.0522980815372973,0.6457173599407137
EE,2029,10249764.929720543,12124913.131386856,,2.5462637276205125,2.035724531039195,0.566842938426739
EE,2030,10402797.40041288,13322897.203492863,,2.543672887860269,2.0191509805410925,0.49313107162518777
EE,2031,10585699.18655355,14776224.944578523,,2.46948944995691,2.00257743004299,0.42443783522038964
EE,2032,10744632.437997278,16423858.25369585,,2.4816699357387337,1.986003879544888,0.36094107005099546
EE,2033,10903776.59199423,18154041.549995065,,2.389637093792537,1.9694303290467856,0.3029593648817061
EE,2034,11066523.895029195,19828035.832612198,,2.3958870297391504,1.9528567785486832,0.25080111074841754
EE,2035,11259291.15304044,21319260.875488587,,2.2490289221796154,1.9362832280505808,0.20466058221879357
EE,2036,11428318.184248408,22546458.351048354,,2.2622319217638087,1.8699890260581715,0.16456287997219973
EE,2037,11597560.800374977,23484215.053762373,,2.274472814798565,1.8036948240657622,0.13034991342345434
EE,2038,11770639.654328816,24151699.92313753,,2.284648606146763,1.7245414006972324,0.10169599364282511
EE,2039,11946402.292823432,24592346.22767195,,2.293270034063702,1.5833838134315958,0.07814173625479
EE,2040,12159169.810471844,24856092.392608937,,2.2699570336833426,1.4422262261659593,0.059136631287149556
EE,2041,12339141.67671939,24988713.2840112,,2.2802265263533363,1.3010686389003228,0.04408280708572256
EE,2042,12523207.950797915,25027481.324275162,,2.289364826570993,1.1599110516346864,0.03237467582191273
EE,2043,12710128.38186654,25000684.61079329,,2.297116397174968,1.01875346436905,0.023431213162950614
EE,2044,12901231.058892995,24928877.24950783,,2.304666771391948,0.8775958771034134,0.01671940458166573
EE,2045,13092709.429033564,24826591.71627359,,2.3824391132141143,0.7364382898377768,0.011768821325762492
EE,2046,13288460.628438825,24703928.411531787,,2.54322815948903,0.7364382898377768,0.008178293366232945
EE,2047,13487247.1728952,24567831.485355865,,2.6884564929118784,0.7364382898377768,0.005616209130200695
EE,2048,13690399.960897453,24423041.039011296,,2.679649312378215,0.7364382898377768,0.0038162267910398368
EE,2049,13894115.292693805,24272776.525093563,,2.665119249591398,0.7364382898377768,0.002570085545912544
EE,2050,14102293.201767191,24119215.97441618,,2.653004454689711,0.7364382898377768,0.0017189960817735853
EIX,2005,85957719.46667233,85957719.46667233,22.230998336072155,,,22.230998336072155
EIX,2006,91005807.883181,91005807.883181,18.73819279296894,,,22.85601711267845
EIX,2007,88043655.96819332,88043655.96819332,13.849735352791427,,,22.440272756429135
EIX,2008,90444588.40806495,90444588.40806495,13.580509172337019,,,22.99361414479384
EIX,2009,91048280.1895702,91048280.1895702,15.198734560865027,,,22.172689378392533
EIX,2010,86440700.51063067,86440700.51063067,13.381608762481086,,,21.443471393168213
EIX,2011,86937161.17587164,86937161.17587164,11.983373541159251,,,20.80333458398301
EIX,2012,92786426.83477019,92786426.83477019,28.096663582680215,,,21.364918671756303
EIX,2013,93474993.22575754,93474993.22575754,20.27701168347676,,,21.737139271053238
EIX,2014,94589263.55173956,94589263.55173956,24.222263504644303,,,21.966936338208257
EIX,2015,94808236.45214511,94808236.45214511,19.52252385846035,,,20.634351531491546
EIX,2016,94105921.12254019,94105921.12254019,15.800336507539715,,,19.581106978486496
EIX,2017,92393409.40293695,92393409.40293695,13.541850152274181,,,18.78408166938252
EIX,2018,87342203.26828152,87342203.26828152,13.4637279276404,,,17.40782498599474
EIX,2019,69407812.60775188,69407812.60775188,9.485102381378532,,,12.879615332936195
EIX,2020,67595982.60691541,67595982.60691541,9.643952776622209,,,11.629159130270239
EIX,2021,67521592.90056019,67521592.90056019,8.889937135752563,,,12.034296563434818
EIX,2022,68528076.50949153,68991503.59978803,,10.142569373914759,8.889937135752563,10.536863157929313
EIX,2023,68879643.33449271,69667058.33877452,,9.877601533593193,8.889937135752563,9.306634012657836
EIX,2024,69248821.31558989,70737398.80350089,,9.545074622756335,8.889937135752563,8.265548224409075
EIX,2025,69588690.71043408,72423956.13871889,,9.028463545048936,8.889937135752563,7.360726345559584
EIX,2026,69946193.34633887,74968152.02832973,,8.695634174939727,8.889937135752563,6.555038316493383
EIX,2027,70305696.77390037,78666590.08777097,,8.493179664703003,8.889937135752563,5.823117005411164
EIX,2028,70682855.77537918,83852312.01555994,,8.299820814857767,8.889937135752563,5.147971293305599
EIX,2029,71030750.85701412,90838454.7309722,,8.108159727781723,8.889937135752563,4.519146233116252
EIX,2030,71396324.09609783,99813613.62268625,,7.212458987103643,8.889937135752563,3.931479557552204
EIX,2031,71763943.29460451,110701777.9160972,,6.968330259786699,8.889937135752563,3.383823832315664
EIX,2032,72149263.48757975,123045657.17870903,,6.735047885713559,8.889937135752563,2.8775968906397877
EIX,2033,72505365.43546209,136007991.45146465,,6.539999388633815,8.889937135752563,2.4153386763402436
EIX,2034,72879191.47116645,148549364.09584165,,6.338680817878784,8.889937135752563,1.9995078320033945
EIX,2035,73255109.65372005,159721450.61581534,,6.010580135486917,8.889937135752563,1.631653208503322
EIX,2036,73648775.27665998,168915472.9664603,,5.916002959120152,8.889937135752563,1.3119749206035927
EIX,2037,74013269.36036305,175941038.33464777,,5.8202607593241265,8.889937135752563,1.0392125936499899
EIX,2038,74395534.49913716,180941758.210602,,5.729719051019611,8.889937135752563,0.8107696778750383
EIX,2039,74779939.01486549,184243029.6467827,,5.642131608300058,8.889937135752563,0.6229837387144909
EIX,2040,75182138.46541211,186218985.58184642,,5.5606301729429575,8.889937135752563,0.47146584424645976
EIX,2041,75555214.1369601,187212566.04790685,,5.475461177933404,8.889937135752563,0.3514494722992496
EIX,2042,75946108.89111137,187503011.74697006,,5.396205034344392,8.889937135752563,0.25810658362442634
EIX,2043,76339191.31853895,187302253.8513724,,5.319556751494808,8.889937135752563,0.18680497104997926
EIX,2044,76750117.24740101,186764281.35896793,,5.249550034573123,8.889937135752563,0.1332951848088456
EIX,2045,77131968.23568764,185997969.90752506,,5.173762914536237,8.889937135752563,0.09382673922012984
EIX,2046,77531687.41832878,185078990.53553304,,5.104462480463425,8.889937135752563,0.06520131266327481
EIX,2047,77933643.66085519,184059368.01671654,,5.037460053039493,8.889937135752563,0.0447751371933512
EIX,2048,78353493.06782117,182974614.64461184,,4.977543674159157,8.889937135752563,0.03042480687033194
EIX,2049,78744317.47515969,181848850.18780485,,4.910062848164907,8.889937135752563,0.020489965784584455
EIX,2050,79153060.29729909,180698392.20266175,,4.849529963515573,8.889937135752563,0.013704668685208839
EMRAF,2005,19286178.74247398,19286178.74247398,11.54791928305925,,,11.54791928305925
EMRAF,2006,19136600.674410336,19136600.674410336,11.849774424270857,,,11.12704151560125
EMRAF,2007,19560581.449650172,19560581.449650172,11.364010445227896,,,11.542378038542019
EMRAF,2008,20370184.468207113,20370184.468207113,11.846068767488203,,,11.989555575686985
EMRAF,2009,20437337.336471755,20437337.336471755,11.152799710089948,,,11.522704121568328
EMRAF,2010,19684670.140727896,19684670.140727896,10.902135034508213,,,11.305464939518009
EMRAF,2011,18409866.38687285,18409866.38687285,11.780566132809357,,,10.199094282968659
EMRAF,2012,20145745.756040588,20145745.756040588,13.17387078947044,,,10.739488886527251
EMRAF,2013,20068162.836555697,20068162.836555697,12.477156954987628,,,10.80433478012746
EMRAF,2014,20288648.973360077,20288648.973360077,14.643855208377314,,,10.908480163136646
EMRAF,2015,19963326.004822988,19963326.004822988,34.98749041676962,,,10.059146343869738
EMRAF,2016,21247846.993482202,21247846.993482202,12.909930075991834,,,10.235726930381066
EMRAF,2017,17158160.17559341,17158160.17559341,8.810644432665104,,,8.076127432809049
EMRAF,2018,21669860.61974292,21669860.61974292,10.139304089907965,,,9.99907802662127
EMRAF,2019,21871529.016030237,21871529.016030237,9.355354845367367,,,9.396305978526751
